1;TO CREATE;;4;45;ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 10H;10.0;;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul>;68838;800.00;960.00;1;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';;;3
1;TO CREATE;;4;45;ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 15H;15.0;;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul>;68838;1100.00;1320.00;1;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';;;3
1;TO CREATE;;4;45;ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 20H;20.0;;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul>;68838;1400.00;1680.00;1;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';;;3
1;TO CREATE;;4;45;ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE REQUIS - CERTIFICATION DCL - VISIOCONFÉRENCE 30H;30.0;;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul>;68838;2000.00;2400.00;1;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';;;3
1;TO CREATE;;4;45;ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE REQUIS - CERTIFICATION DCL - VISIOCONFÉRENCE 40H;40.0;;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul>;68838;2600.00;3120.00;1;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';;;3
1;TO CREATE;;4;45;"ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 10H + E-LEARNING "7SPEAKING" ILLIMITÉ 3 MOIS";10.0;90;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul> </ul>3 mois d\'accès illimité à notre plateforme partenaire E-LEARNING : une offre de formation totalement personnalisée en fonction de votre niveau, vos besoins, vos centres intérêts ou votre profession.</strong> : <ul> <li>Test de niveau</li> <li>Fiches métiers, vocabulaire courant / vocabulaire business</li> <li>Fiches de révision et exercices grammaire, conjugaison, orthographe</li> <li>Quizz et évaluations des connaissances après chaque thème / fiche abordée</li> <li>Ressources audio axées sur la phonétique et la prononciation</li> <li>Ressources;68838;1100.00;1320.00;1,3;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';2;;3
1;TO CREATE;;4;45;"ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 15H + E-LEARNING "7SPEAKING" ILLIMITÉ 3 MOIS";15.0;90;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul> </ul>3 mois d\'accès illimité à notre plateforme partenaire E-LEARNING : une offre de formation totalement personnalisée en fonction de votre niveau, vos besoins, vos centres intérêts ou votre profession.</strong> : <ul> <li>Test de niveau</li> <li>Fiches métiers, vocabulaire courant / vocabulaire business</li> <li>Fiches de révision et exercices grammaire, conjugaison, orthographe</li> <li>Quizz et évaluations des connaissances après chaque thème / fiche abordée</li> <li>Ressources audio axées sur la phonétique et la prononciation</li> <li>Ressources;68838;1400.00;1680.00;1,3;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';2;;3
1;TO CREATE;;4;45;"ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 20H + E-LEARNING "7SPEAKING" ILLIMITÉ 6 MOIS";20.0;180;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul> </ul>6 mois d\'accès illimité à notre plateforme partenaire E-LEARNING : une offre de formation totalement personnalisée en fonction de votre niveau, vos besoins, vos centres intérêts ou votre profession.</strong> : <ul> <li>Test de niveau</li> <li>Fiches métiers, vocabulaire courant / vocabulaire business</li> <li>Fiches de révision et exercices grammaire, conjugaison, orthographe</li> <li>Quizz et évaluations des connaissances après chaque thème / fiche abordée</li> <li>Ressources audio axées sur la phonétique et la prononciation</li> <li>Ressources;68838;1650.00;1980.00;1,3;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';2;;3
1;TO CREATE;;4;45;"ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 30H + E-LEARNING "7SPEAKING" ILLIMITÉ 9 MOIS";30.0;270;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul> </ul>9 mois d\'accès illimité à notre plateforme partenaire E-LEARNING : une offre de formation totalement personnalisée en fonction de votre niveau, vos besoins, vos centres intérêts ou votre profession.</strong> : <ul> <li>Test de niveau</li> <li>Fiches métiers, vocabulaire courant / vocabulaire business</li> <li>Fiches de révision et exercices grammaire, conjugaison, orthographe</li> <li>Quizz et évaluations des connaissances après chaque thème / fiche abordée</li> <li>Ressources audio axées sur la phonétique et la prononciation</li> <li>Ressources;68838;2350.00;2820.00;1,3;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';2;;3
1;TO CREATE;;4;45;"ESPAGNOL - SUR MESURE - NIVEAU ÉLÉMENTAIRE À CONFIRMÉ - CERTIFICATION DCL - VISIOCONFÉRENCE 40H + E-LEARNING "7SPEAKING" ILLIMITÉ 12 MOIS";40.0;360;L’objectif de cette formation est de certifier la compétence en langue de communication à usage professionnel par le DCL. <br> Cela passe par : <li>Réactiver les connaissances passives de l'apprenant afin de lui permettre de mobiliser sa langue cible plus rapidement et efficacement en contexte professionnel formel ou informel</li> <li>Consolider les acquis dans la langue cible du point de vue grammatical, lexical et syntaxique</li> <li>Renforcer la fluidité de son discours à l’oral</li> <li>Rendre ses écrits simples ou complexes plus efficaces</li> <li>Idiomatiser son usage de la langue cible</li> <li>Le faire gagner en confiance lorsqu'il produit un discours écrit ou oral en langue cible</li>;Une attestation de formation est délivrée par notre organisme de formation.';<strong>Contenu de l\'action de formation :</strong><br> <ul> <li>Placement Test (Test de niveau)</li> <li>Learning Style Test (Test de profil d\'apprentissage)</li> <li>Présentation du Cadre Européen Commun de Référence pour les Langues et du DCL</li> <li>Choix de votre formateur sur une shortlist de formateurs qui vous correspondent</li> <li>Choix de la durée de vos cours : 15 min, 30 min, 45 min, 60 min ou plus</li> <li>Annulation possible jusqu’à 6 heures avant le début du cours</li> <li>Needs Assessment (Évaluation des besoins)</li> <li>Compréhension écrite et orale</li> <li>Expression écrite et orale</li> <li>Structural lessons (Cours structuré avec thématique prédéfinie)</li> <li>Grammar Points (Règles de grammaire)</li> <li>DCL blanc en condition réelle + débriefing</li> <li>Post Training Assessment (Évaluation de fin de formation)</li> <li>Suivi et comptes-rendus à l’issue de chaque cours</li> </ul> </ul>12 mois d\'accès illimité à notre plateforme partenaire E-LEARNING : une offre de formation totalement personnalisée en fonction de votre niveau, vos besoins, vos centres intérêts ou votre profession.</strong> : <ul> <li>Test de niveau</li> <li>Fiches métiers, vocabulaire courant / vocabulaire business</li> <li>Fiches de révision et exercices grammaire, conjugaison, orthographe</li> <li>Quizz et évaluations des connaissances après chaque thème / fiche abordée</li> <li>Ressources audio axées sur la phonétique et la prononciation</li> <li>Ressources;68838;3100.00;3720.00;1,3;;Pas de préquis spécifique, juste l\'envie de progresser et une bonne connexion internet !<br>Déploiement de votre formation 11 jours ouvrés après votre inscription (délai règlementaire du CPF)';<ul><li>Discerner les axes de progression possibles</li><li>Progresser significativement dans la langue et les compétences travaillées (compréhension/expression orale & écrite)</li><li>Optimiser votre score lors de la certification</li></ul>';À la fin de votre parcours de formation, vous passez la certification <strong>DCL (prix et inscription non inclus dans le package de formation)</strong> et vous pouvez situer votre niveau sur le Cadre Européen Commun de Référence pour les Langues (CECRL).';2;;3
